b'Bomai',b'Papua New Guinea',BMH,,
b'',b'Kenya',BMQ,,
b'Bamu',b'Papua New Guinea',BMZ,,
b'Baranof',b'United States',BNF,,
b'Bodinumu',b'Papua New Guinea',BNM,,
b'Baganga',b'Philippines',BNQ,,
b'Bundi',b'Papua New Guinea',BNT,,
b'Baures',b'Bolivia',BVL,SLBA,
b'Washington',b'United States',BOF,,
b'Brookings',b'United States',BOK,,BOK
b'Bosset',b'Papua New Guinea',BOT,,
b'Batuna Mission Station',b'Solomon Islands',BPF,,
b'Gustavus',b'United States',BQV,,BQV
b'Blairsville',b'United States',BSI,,
b'Bensbach',b'Papua New Guinea',BSP,,
b'Besakoa',b'Madagascar',BSV,,
b'Bulolo',b'Papua New Guinea',BUL,AYBU,
b'Brava Island',b'Cape Verde',BVR,GVBR,
b'',b'Papua New Guinea',BWJ,,
b'Bewani',b'Papua New Guinea',BWP,,
b'Nanuya Lailai Island',b'Fiji',BXL,,
b'Boundary',b'United States',BYA,,BYA
b'Beliyela',b'Liberia',BYL,,
b'Belmopan',b'Belize',BCV,,
b'Big Creek',b'Belize',BGK,,
b'Bazaruto Island',b'Mozambique',BZB,,
b'Bemolanga',b'Madagascar',BZM,,
b'',b'China',BSD,ZPBS,
b'',b'Algeria',BUJ,DAAD,
b'B\xc3\xa9ja\xc3\xafa',b'Algeria',BJA,DAAE,
b'Batna',b'Algeria',BLJ,DABT,
b'Bordj Badji Mokhtar',b'Algeria',BMW,DATM,
b'Biskra',b'Algeria',BSK,DAUB,
b'Banfora',b'Burkina Faso',BNR,DFOB,
b'Bobo Dioulasso',b'Burkina Faso',BOY,DFOO,
b'Boundiali',"b""C\xc3\xb4te d'Ivoire""",BXI,DIBI,
b'',"b""C\xc3\xb4te d'Ivoire""",BYK,DIBK,
b'Bouna',"b""C\xc3\xb4te d'Ivoire""",BQO,DIBN,
b'Bondoukou',"b""C\xc3\xb4te d'Ivoire""",BDK,DIBU,
b'Grand-B\xc3\xa9r\xc3\xa9by',"b""C\xc3\xb4te d'Ivoire""",BBV,DIGN,
b'Benin',b'Nigeria',BNI,DNBE,
b'Brussels',b'Belgium',BRU,EBBR,
b'',b'Germany',BBH,EDBH,
b'Bremen',b'Germany',BRE,EDDW,
b'Bielefeld',b'Germany',BFE,EDLI,
b'Bayreuth',b'Germany',BYU,EDQD,
b'Bitburg',b'Germany',BBJ,EDRB,
b'',b'Germany',BWE,EDVE,
b'Bremerhaven',b'Germany',BRV,EDWB,
b'Borkum',b'Germany',BMK,EDWR,
b'Baltrum',b'Germany',BMR,EDWZ,
b'Belfast',b'United Kingdom',BFS,EGAA,
b'Belfast',b'United Kingdom',BHD,EGAC,
b'Birmingham',b'United Kingdom',BHX,EGBB,
b'Bristol',b'United Kingdom',BRS,EGGD,
b'Bournemouth',b'United Kingdom',BOH,EGHH,
b'Bembridge',b'United Kingdom',BBP,EGHJ,
b'London',b'United Kingdom',BQH,EGKB,
b'Yateley',b'United Kingdom',BBS,EGLK,
b'Blackpool',b'United Kingdom',BLK,EGNH,
b'Barrow-in-Furness',b'United Kingdom',BWF,EGNL,
b'Balivanich',b'United Kingdom',BEB,EGPL,
b'Eoligarry',b'United Kingdom',BRR,EGPR,
b'Ballykelly',b'United Kingdom',BOL,EGQB,
b'Benson',b'United Kingdom',BEX,EGUB,
b'Woodbridge',b'United Kingdom',BWY,EGVJ,
b'Brize Norton',b'United Kingdom',BZZ,EGVN,
b'Thetford',b'United Kingdom',BEQ,EGXH,
b'Bantry',b'Ireland',BYT,EIBN,
b'Belmullet',b'Ireland',BLY,EIBT,
b'Billund',b'Denmark',BLL,EKBI,
b'L\xc3\xa6s\xc3\xb8',b'Denmark',BYR,EKLS,
b'Br\xc3\xb8nn\xc3\xb8y',b'Norway',BNN,ENBN,
b'Bod\xc3\xb8',b'Norway',BOO,ENBO,
b'Bergen',b'Norway',BGO,ENBR,
b'B\xc3\xa5tsfjord',b'Norway',BJF,ENBS,
b'Berlev\xc3\xa5g',b'Norway',BVG,ENBV,
b'M\xc3\xa5lselv',b'Norway',BDU,ENDU,
b'Bydgoszcz',b'Poland',BZG,EPBY,
b'Stockholm',b'Sweden',BMA,ESSB,
b'',b'Sweden',BLE,ESSD,
b'',b'Germany',BGN,ETUR,
b'Bisho',b'South Africa',BIY,FABE,
b'Bloemfontain',b'South Africa',BFN,FABL,
b'Kasane',b'Botswana',BBK,FBKE,
b'Brazzaville',b'Congo (Brazzaville)',BZV,FCBB,
b'Boundji',b'Congo (Brazzaville)',BOE,FCOB,
b'Betou',b'Congo (Brazzaville)',BTB,FCOT,
b'Bangassou',b'Central African Republic',BGU,FEFG,
b'Bossemb\xc3\xa9l\xc3\xa9',b'Central African Republic',BEM,FEFL,
b'Bambari',b'Central African Republic',BBY,FEFM,
b'Bouar',b'Central African Republic',BOP,FEFO,
b'Bria',b'Central African Republic',BIV,FEFR,
b'Bossangoa',b'Central African Republic',BSN,FEFS,
b'Berb\xc3\xa9rati',b'Central African Republic',BBT,FEFT,
b'Batangafo',b'Central African Republic',BTG,FEGF,
b'Bakouma',b'Central African Republic',BMF,FEGM,
b'Bouca',b'Central African Republic',BCF,FEGU,
b'Bozoum',b'Central African Republic',BOZ,FEGZ,
b'',b'Equatorial Guinea',BSG,FGBT,
b'Bali',b'Cameroon',BLC,FKKG,
b'Bertoua',b'Cameroon',BTA,FKKO,
b'Bafoussam',b'Cameroon',BFX,FKKU,
b'Bamenda',b'Cameroon',BPC,FKKV,
b'Zambezi',b'Zambia',BBZ,FLZB,
b'Belo sur Tsiribihina',b'Madagascar',BMD,FMML,
b'',b'Madagascar',BPY,FMNQ,
b'Betioky',b'Madagascar',BKU,FMSV,
b'Benguela',b'Angola',BUG,FNBG,
b'Booue',b'Gabon',BGB,FOGB,
b'Bitam',b'Gabon',BMM,FOOB,
b'Beira',b'Mozambique',BEW,FQBR,
b'Bird Island',b'Seychelles',BDI,FSSB,
b'Bokoro',b'Chad',BKR,FTTK,
b'Bulawayo',b'Zimbabwe',BUQ,FVBU,
b'Chiredzi',b'Zimbabwe',BFO,FVCZ,
b'Blantyre',b'Malawi',BLZ,FWCL,
b'Boma',b'Congo (Kinshasa)',BOA,FZAJ,
b'Basankusu',b'Congo (Kinshasa)',BSU,FZEN,
b'',b'Congo (Kinshasa)',BDT,FZFD,
b'Bumbar',b'Congo (Kinshasa)',BMB,FZFU,
b'Boende',b'Congo (Kinshasa)',BNB,FZGN,
b'',b'Congo (Kinshasa)',BUX,FZKA,
b'',b'Congo (Kinshasa)',BZU,FZKJ,
b'',b'Congo (Kinshasa)',BKY,FZMA,
b'Beni',b'Congo (Kinshasa)',BNC,FZNP,
b'Moba',b'Congo (Kinshasa)',BDV,FZRB,
b'Basongo',b'Congo (Kinshasa)',BAN,FZVR,
b'Senou',b'Mali',BKO,GABS,
b'Banjul',b'Gambia',BJL,GBYD,
b'Bonthe',b'Sierra Leone',BTE,GFBN,
b'Bubaque',b'Guinea-Bissau',BQE,GGBU,
b'Bakel',b'Senegal',BXE,GOTB,
b'Boghe',b'Mauritania',BGH,GQNE,
b'Boke',b'Guinea',BKJ,GUOK,
b'Rabil',b'Cape Verde',BVC,GVBA,
b'Bemichi',b'Guyana',BCG,SYBE,
b'Botopasi',b'Suriname',BTO,SMBO,
b'Baco',b'Ethiopia',BCO,HABC,
b'Bahir Dar',b'Ethiopia',BJR,HABD,
b'Beica',b'Ethiopia',BEI,HABE,
b'Bujumbura',b'Burundi',BJM,HBBA,
b'Baidoa',b'Somalia',BIB,HCMB,
b'',b'Somalia',BSY,HCMD,
b'Bosaso',b'Somalia',BSA,HCMF,
b'Berbera',b'Somalia',BBO,HCMI,
b'Burao',b'Somalia',BUO,HCMV,
b'Benghazi',b'Libya',BEN,HLLB,
b'Butare',b'Rwanda',BTQ,HRYI,
b'Bukoba',b'Tanzania',BKZ,HTBU,
b'Boalang-Celebes Island',b'Indonesia',BJG,,
b'Batom-Papua Island',b'Indonesia',BXM,,
b'Broadus',b'United States',BDX,,K00F
b'Boulder City',b'United States',BLD,KBVU,
b'Marysville',b'United States',BAB,KBAB,
b'Bossier City',b'United States',BAD,KBAD,
b'Westfield/Springfield',b'United States',BAF,KBAF,
b'Benson',b'United States',BBB,KBBB,
b'Brady',b'United States',BBD,KBBD,
b'Bennettsville',b'United States',BTN,KBBP,
b'Broken Bow',b'United States',BBW,KBBW,
b'Blacksburg',b'United States',BCB,KBCB,
b'Bryce Canyon',b'United States',BCE,KBCE,
b'Boca Raton',b'United States',BCT,KBCT,
b'Baudette',b'United States',BDE,KBDE,
b'Hartford',b'United States',BDL,KBDL,
b'Bridgeport',b'United States',BDR,KBDR,
b'Wichita',b'United States',BEC,KBEC,
b'Bedford',b'United States',BED,KBED,
b'Benton Harbor',b'United States',BEH,KBEH,
b'Bradford',b'United States',BFD,KBFD,
b'Scottsbluff',b'United States',BFF,KBFF,
b'Seattle',b'United States',BFI,KBFI,
b'Bakersfield',b'United States',BFL,KBFL,
b'Mobile',b'United States',BFM,KBFM,
b'Bedford',b'United States',BFR,KBFR,
b'Borger',b'United States',BGD,KBGD,
b'Bainbridge',b'United States',BGE,KBGE,
b'Binghamton',b'United States',BGM,KBGM,
b'Bangor',b'United States',BGR,KBGR,
b'Bar Harbor',b'United States',BHB,KBHB,
b'Birmingham',b'United States',BHM,KBHM,
b'Block Island',b'United States',BID,KBID,
b'Beatrice',b'United States',BIE,KBIE,
b'Fort Bliss/El Paso',b'United States',BIF,KBIF,
b'Bishop',b'United States',BIH,KBIH,
b'Billings',b'United States',BIL,KBIL,
b'Bismarck',b'United States',BIS,KBIS,
b'Biloxi',b'United States',BIX,KBIX,
b'Denver',b'United States',BJC,KBJC,
b'Breckenridge',b'United States',BKD,KBKD,
b'Baker City',b'United States',BKE,KBKE,
b'Aurora',b'United States',BFK,KBKF,
b'Cleveland',b'United States',BKL,KBKL,
b'Blackstone',b'United States',BKT,KBKT,
b'Beckley',b'United States',BKW,KBKW,
b'Brookings',b'United States',BKX,KBKX,
b'Bluefield',b'United States',BLF,KBLF,
b'Blythe',b'United States',BLH,KBLH,
b'Bellingham',b'United States',BLI,KBLI,
b'Emigrant Gap',b'United States',BLU,KBLU,
b'Belleville',b'United States',BLV,KBLV,
b'Brigham City',b'United States',BMC,KBMC,
b'Bloomington',b'United States',BMG,KBMG,
b'Bloomington/Normal',b'United States',BMI,KBMI,
b'Berlin',b'United States',BML,KBML,
b'Beaumont',b'United States',BMT,KBMT,
b'Nashville',b'United States',BNA,KBNA,
b'Banning',b'United States',BNG,KBNG,
b'Barnwell',b'United States',BNL,KBNL,
b'Burns',b'United States',BNO,KBNO,
b'Boone',b'United States',BNW,KBNW,
b'Boise',b'United States',BOI,KBOI,
b'Boston',b'United States',BOS,KBOS,
b'Bartow',b'United States',BOW,KBOW,
b'Big Spring',b'United States',BGS,KBPG,
b'Big Piney',b'United States',BPI,KBPI,
b'Bowman',b'United States',BWM,KBPP,
b'Beaumont/Port Arthur',b'United States',BPT,KBPT,
b'Brunswick',b'United States',BQK,KBQK,
b'Brainerd',b'United States',BRD,KBRD,
b'Burlington',b'United States',BRL,KBRL,
b'Brownsville',b'United States',BRO,KBRO,
b'Bardstown',b'United States',BRY,KBRY,
b'Bountiful',b'United States',BTF,KBTF,
b'Battle Creek',b'United States',BTL,KBTL,
b'Butte',b'United States',BTM,KBTM,
b'Baton Rouge',b'United States',BTR,KBTR,
b'Burlington',b'United States',BTV,KBTV,
b'Beatty',b'United States',BTY,KBTY,
b'Burwell',b'United States',BUB,KBUB,
b'Buffalo',b'United States',BUF,KBUF,
b'Butler',b'United States',BUM,KBUM,
b'Burbank',b'United States',BUR,KBUR,
b'Beaver Falls',b'United States',BFP,KBVI,
b'Bartlesville',b'United States',BVO,KBVO,
b'Batesville',b'United States',BVX,KBVX,
b'Beverly',b'United States',BVY,KBVY,
b'Brawley',b'United States',BWC,KBWC,
b'Brownwood',b'United States',BWD,KBWD,
b'Bowling Green',b'United States',BWG,KBWG,
b'Baltimore',b'United States',BWI,KBWI,
b'Bogalusa',b'United States',BXA,KBXA,
b'Buckeye',b'United States',BXK,KBXK,
b'Fort Irwin/Barstow',b'United States',BYS,KBYS,
b'Bay City',b'United States',BBC,KBYY,
b'Bozeman',b'United States',BZN,KBZN,
b'Big Lake',b'United States',BGQ,,KE41
b'Bagdad',b'United States',BGT,,KE51
b'Borrego Springs',b'United States',BXS,,KL08
b'Philadelphia',b'United States',BBX,KLOM,
b'Beaufort',b'United States',BFT,KNBC,
b'Bisbee',b'United States',BSQ,,KP04
b'Bandon',b'United States',BDY,,KS05
b'Glen Canyon Natl Rec Area',b'United States',BFG,,KU07
b'Burgas',b'Bulgaria',BOJ,LBBG,
b'Bra\xc4\x8d Island',b'Croatia',BWK,LDSB,
b'Bilbao',b'Spain',BIO,LEBB,
b'Barcelona',b'Spain',BCN,LEBL,
b'Badajoz',b'Spain',BJZ,LEBZ,
b'Bordeaux/M\xc3\xa9rignac',b'France',BOD,LFBD,
b'Brive-la-Gaillarde',b'France',BVE,LFBV,
b'Biarritz/Anglet/Bayonne',b'France',BIQ,LFBZ,
b'Bastia/Poretta',b'France',BIA,LFKB,
b'Bourges',b'France',BOU,LFLD,
b'Le Castellet',b'France',BAE,LFMR,
b'B\xc3\xa9ziers/Vias',b'France',BZR,LFMU,
b'Beauvais/Till\xc3\xa9',b'France',BVA,LFOB,
b'Brest/Guipavas',b'France',BES,LFRB,
b'B\xc3\xa2le/Mulhouse',b'France',BSL,LFSB,
b'Belfort',b'France',BOR,LFSQ,
b'Budapest',b'Hungary',BUD,LHBP,
b'Bari',b'Italy',BRI,LIBD,
b'Brindisi',b'Italy',BDS,LIBR,
b'Belluno',b'Italy',BLX,LIDB,
b'Bergamo',b'Italy',BGY,LIME,
b'Bolzano',b'Italy',BZO,LIPB,
b'Bologna',b'Italy',BLQ,LIPE,
b'Brno',b'Czechia',BRQ,LKTB,
b'',b'Portugal',BGC,LPBG,
b'Braga',b'Portugal',BGZ,LPBR,
b'Banja Luka',b'Bosnia and Herzegovina',BNX,LQBK,
b'Bac\xc4\x83u',b'Romania',BCM,LRBC,
b'Baia Mare',b'Romania',BAY,LRBM,
b'Bucharest',b'Romania',BBU,LRBS,
b'Bern',b'Switzerland',BRN,LSZB,
b'Bursa',b'Turkey',BTZ,LTBE,
b'',b'Turkey',BZI,LTBF,
b'',b'Turkey',BDM,LTBG,
b'',b'Turkey',BXN,LTBV,
b'Batman',b'Turkey',BAL,LTCJ,
b'Bodrum',b'Turkey',BJV,LTFE,
b'Strymba',b'Moldova',BZY,LUBL,
b'Brack',b'Libya',BCQ,,
b'Belgrade',b'Serbia',BEG,LYBE,
b'Batajnica',b'Serbia',BJY,LYBT,
b'Bratislava',b'Slovakia',BTS,LZIB,
b'Barahona',b'Dominican Republic',BRX,MDBH,
b'Bikini Atoll',b'Marshall Islands',BII,,
b'Brus Laguna',b'Honduras',BHG,MHBL,
b'Silao',b'Mexico',BJX,MMLO,
b'Bluefileds',b'Nicaragua',BEF,MNBL,
b'Bonanza',b'Nicaragua',BZA,MNBZ,
b'Isla Col\xc3\xb3n',b'Panama',BOC,MPBO,
b'Panam\xc3\xa1 City',b'Panama',BLB,MPHO,
b'Punta Arenas',b'Costa Rica',BAI,MRBA,
b'Pococi',b'Costa Rica',BCL,MRBC,
b'Baracoa',b'Cuba',BCA,MUBA,
b'Bayamo',b'Cuba',BYM,MUBY,
b'South Bimini',b'Bahamas',BIM,MYBS,
b'Belize City',b'Belize',BZE,MZBZ,
b'Bagani',b'Namibia',BQI,,
b'',b'Fiji',BFJ,NFFA,
b'Bauchi',b'Nigeria',BCU,,
b'Beru',b'Kiribati',BEZ,NGBR,
b'Butaritari Atoll',b'Kiribati',BBG,NGTU,
b'Motu Mute',b'French Polynesia',BOB,NTTB,
b'Waala',b'New Caledonia',BMY,NWWC,
b'Blenheim',b'New Zealand',BHE,NZWB,
b'Bamiyan',b'Afghanistan',BIN,OABN,
b'Bost',b'Afghanistan',BST,OABT,
b'Manama',b'Bahrain',BAH,OBBI,
b'',b'Saudi Arabia',BHH,OEBH,
b'Bushehr',b'Iran',BUZ,OIBB,
b'Bandar Lengeh',b'Iran',BDH,OIBL,
b'Bandar Abbas',b'Iran',BND,OIKB,
b'',b'Iran',BXR,OIKM,
b'Bojnord',b'Iran',BJB,OIMN,
b'Babolsar',b'Iran',BBL,OINB,
b'Beirut',b'Lebanon',BEY,OLBA,
b'Dibba Al-Baya',b'Oman',BYB,,
b'Bhagatanwala',b'Pakistan',BHW,OPBG,
b'Bannu',b'Pakistan',BNP,OPBN,
b'Bahawalpur',b'Pakistan',BHV,OPBW,
b'Badin',b'Pakistan',BDN,OPTH,
b'Bamarni',b'Iraq',BMN,ORBB,
b'Baghdad',b'Iraq',BGW,ORBI,
b'Basrah',b'Iraq',BSR,ORMM,
b'',b'Yemen',BHN,OYBN,
b'Bahia Pi\xc3\xb1a',b'Panama',BFQ,,
b'Barter Island Lrrs',b'United States',BTI,PABA,
b'Bethel',b'United States',BET,PABE,
b'Beluga',b'United States',BVU,PABG,
b'Delta Junction Ft Greely',b'United States',BIG,PABI,
b'Buckland',b'United States',BKC,PABL,
b'Big Mountain',b'United States',BMX,PABM,
b'Barrow',b'United States',BRW,PABR,
b'Bettles',b'United States',BTT,PABT,
b'Baker Island',b'United States Minor Outlying Islands',BAR,PBAR,
b'Bapi',b'Papua New Guinea',BPD,,
b'Biangabip',b'Papua New Guinea',BPK,,
"b'Bialla, Matalilu, Ewase'",b'Papua New Guinea',BAA,,
b'Kekaha',b'United States',BKH,PHBK,
b'Camp Pohakuloa',b'United States',BSF,PHSF,
b'Bhurban',b'Pakistan',BHC,,
b'Butuan City',b'Philippines',BXU,RPME,
b'',b'Philippines',BPH,RPMF,
b'Baguio City',b'Philippines',BAG,RPUB,
b'Basco',b'Philippines',BSO,RPUO,
b'Baler',b'Philippines',BQA,RPUR,
b'Bacolod City',b'Philippines',BCD,RPVB,
b'Bahia Blanca',b'Argentina',BHI,SAZB,
b'San Carlos de Bariloche',b'Argentina',BRC,SAZS,
b'Bel\xc3\xa9m',b'Brazil',BEL,SBBE,
b'Bag\xc3\xa9',b'Brazil',BGX,SBBG,
b'Curitiba',b'Brazil',BFH,SBBI,
b'Bragan\xc3\xa7a Paulista',b'Brazil',BJP,SBBP,
b'Bras\xc3\xadlia',b'Brazil',BSB,SBBR,
b'Barretos',b'Brazil',BAT,SBBT,
b'Bauru',b'Brazil',BAU,SBBU,
b'Boa Vista',b'Brazil',BVB,SBBV,
b'Barra Do Gar\xc3\xa7as',b'Brazil',BPG,SBBW,
b'Cabo Frio',b'Brazil',BZC,SBBZ,
b'Porto Seguro',b'Brazil',BPS,SBPS,
b'',b'Brazil',BRB,SBRR,
b'Vilhena',b'Brazil',BVH,SBVH,
b'Balmaceda',b'Chile',BBA,SCBA,
b'Bah\xc3\xada de Caraquez',b'Ecuador',BHA,SESV,
b'Bah\xc3\xada Cupica',b'Colombia',BHF,,
b'Barranca De Upia',b'Colombia',BAC,,
b'Bucaramanga',b'Colombia',BGA,SKBG,
b'Bogota',b'Colombia',BOG,SKBO,
b'Barranquilla',b'Colombia',BAQ,SKBQ,
b'Bah\xc3\xada Solano',b'Colombia',BSC,SKBS,
b'Buenaventura',b'Colombia',BUN,SKBU,
b'Bermejo',b'Bolivia',BJO,SLBJ,
b'Itenes',b'Bolivia',BVK,SLHJ,
b'Yacu\xc3\xadba',b'Bolivia',BYC,SLYA,
b'Barra Do Corda',b'Brazil',BDC,SNBC,
b'Belmonte',b'Brazil',BVM,SNBL,
b'Barreiras',b'Brazil',BRA,SNBR,
b'Balsas',b'Brazil',BSS,SNBS,
b'Brumado',b'Brazil',BMS,SNBU,
b'Barra',b'Brazil',BQQ,SNBX,
b'Breves',b'Brazil',BVS,SNVS,
b'Boorama',b'Somalia',BXX,,
b'Bellavista',b'Per\xc3\xba',BLP,SPBL,
b'Bento Gon\xc3\xa7alves',b'Brazil',BGV,SSBG,
b'Blumenau',b'Brazil',BNU,SSBL,
b'Bella Union',b'Uruguay',BUV,,
b'Barcelona',b'Venezuela',BLA,SVBC,
b'Barinas',b'Venezuela',BNS,SVBI,
b'Barquisimeto',b'Venezuela',BRM,SVBM,
b'Barcelos',b'Brazil',BAZ,SWBC,
b'Boca Do Acre',b'Brazil',BCR,SWNK,
b'Baramita',b'Guyana',BMJ,SYBR,
b'Codrington',b'Antigua and Barbuda',BBQ,TAPH,
b'Bridgetown',b'Barbados',BGI,TBPB,
b'Basse Terre',b'Guadeloupe',BBR,TFFB,
b'Aguadilla',b'Puerto Rico',BQN,TJBQ,
b'Kralendijk',b'Caribbean Netherlands',BON,TNCB,
b'Bequia',b'Saint Vincent and the Grenadines',BQU,TVSB,
b'Hamilton',b'Bermuda',BDA,TXKF,
b'Balkhash',b'Kazakhstan',BXH,UAAH,
b'Aima Ata',b'Kazakhstan',BXJ,UAAR,
b'Batumi',b'Georgia',BUS,UGSB,
b'Blagoveschensk',b'Russia',BQS,UHBB,
b'Bratsk',b'Russia',BTK,UIBB,
b'Brest',b'Belarus',BQT,UMBB,
b'Barnaul',b'Russia',BAX,UNBB,
b'Bethpage',b'United States',BPA,,
b'Bukhara',b'Uzbekistan',BHK,UTSB,
b'Moscow',b'Russia',BKA,UUBB,
b'Bryansk',b'Russia',BZK,UUBP,
b'Balakovo',b'Russia',BWO,UWSB,
b'Beloretsk',b'Russia',BCX,UWUB,
b'Mumbai',b'India',BOM,VABB,
b'Bhuj',b'India',BHJ,VABJ,
b'Vadodara',b'India',BDQ,VABO,
b'Bhopal',b'India',BHO,VABP,
b'Bhavnagar',b'India',BHU,VABV,
b'Batticaloa',b'Sri Lanka',BTC,VCCB,
b'Battambang',b'Cambodia',BBM,VDBG,
b'Bhubaneswar',b'India',BBI,VEBS,
b'Barisal',b'Bangladesh',BZL,VGBR,
b'Bikaner',b'India',BKB,VIBK,
b'',b'India',BUP,VIBT,
b'Bajhang',b'Nepal',BJH,VNBG,
b'Bhojpur',b'Nepal',BHP,VNBJ,
b'Baglung',b'Nepal',BGL,VNBL,
b'Bharatpur',b'Nepal',BHR,VNBP,
b'Bajura',b'Nepal',BJU,VNBR,
b'Baitadi',b'Nepal',BIT,VNBT,
b'Bhairawa',b'Nepal',BWA,VNBW,
b'Bhadrapur',b'Nepal',BDP,VNCG,
b'Biratnagar',b'Nepal',BIR,VNVT,
b'Bellary',b'India',BEP,VOBI,
b'Bangalore',b'India',BLR,VOBL,
b'Bangkok',b'Thailand',BKK,VTBS,
b'Ban Mak Khaen',b'Thailand',BAO,VTED,
b'',b'Thailand',BFV,VTUO,
b'Buon Ma Thuot',b'Vietnam',BMV,VVBM,
b'Banmaw',b'Burma',BMO,VYBM,
b'Pathein',b'Burma',BSX,VYPN,
b'Biak-Supiori Island',b'Indonesia',BIK,WABB,
b'Bima-Sumbawa Island',b'Indonesia',BMU,WADB,
b'Bokondini',b'Indonesia',BUI,WAJB,
b'Bade-Papua Island',b'Indonesia',BXD,WAKE,
b'Tanjung Redep-Borneo Island',b'Indonesia',BEJ,WALK,
b'Kotamadya Balikpapan',b'Indonesia',BPN,WALL,
b'Bunju Island',b'Indonesia',BYQ,WALV,
b'Batu Licin-Borneo Island',b'Indonesia',BTW,WAOC,
b'Banjarmasin-Borneo Island',b'Indonesia',BDJ,WAOO,
b'Maikoor Island',b'Indonesia',BJK,WAPK,
b'Babo-Papua Island',b'Indonesia',BXB,WASO,
b'Bajawa',b'Indonesia',BJW,WATB,
b'Bau Bau-Butung Island',b'Indonesia',BUW,WAWB,
b'Bintulu',b'Malaysia',BTU,WBGB,
b'Belaga',b'Malaysia',BLG,WBGC,
b'Sematan',b'Malaysia',BSE,WBGN,
b'Bakalalan',b'Malaysia',BKM,WBGQ,
b'Bario',b'Malaysia',BBN,WBGZ,
b'Kota Kinabalu',b'Malaysia',BKI,WBKK,
b'Bandar Seri Begawan',b'Brunei',BWN,WBSB,
b'Bandung-Java Island',b'Indonesia',BDO,WICC,
b'Batam Island',b'Indonesia',BTH,WIDD,
b'Bengkulu-Sumatra Island',b'Indonesia',BKS,WIPL,
b'Banda Aceh',b'Indonesia',BTJ,WITT,
b'Butterworth',b'Malaysia',BWH,WMKB,
b'Baucau',b'Timor-Leste',BCH,WPEC,
b'Bontang-Borneo Island',b'Indonesia',BXT,WRLC,
b'Barcaldine',b'Australia',BCI,YBAR,
b'',b'Australia',BDD,YBAU,
b'',b'Australia',BKP,YBAW,
b'Big Bell',b'Australia',BBE,YBBE,
b'Brisbane',b'Australia',BNE,YBBN,
b'Blackall',b'Australia',BKQ,YBCK,
b'',b'Australia',BDW,YBDF,
b'',b'Australia',BXG,YBDG,
b'',b'Australia',BVI,YBDV,
b'',b'Australia',BTX,YBEO,
b'',b'Australia',BQW,YBGO,
b'Broken Hill',b'Australia',BHQ,YBHI,
b'',b'Australia',BEU,YBIE,
b'',b'Australia',BIW,YBIL,
b'Lakefield National Park',b'Australia',BZP,YBIZ,
b'',b'Australia',BRK,YBKE,
b'',b'Australia',BUC,YBKT,
b'',b'Australia',BLN,YBLA,
b'',b'Australia',BLS,YBLL,
b'',b'Australia',BQB,YBLN,
b'Ballina',b'Australia',BNK,YBNA,
b'',b'Australia',BSJ,YBNS,
b'',b'Australia',BQL,YBOU,
b'',b'Australia',BMP,YBPI,
b'',b'Australia',BOX,YBRL,
b'Broome',b'Australia',BME,YBRM,
b'',b'Australia',BZD,YBRN,
b'',b'Australia',BTD,YBRU,
b'',b'Australia',BWQ,YBRW,
b'Bathurst',b'Australia',BHS,YBTH,
b'',b'Australia',BRT,YBTI,
b'',b'Australia',BLT,YBTR,
b'Bundaberg',b'Australia',BDB,YBUD,
b'',b'Australia',BUY,YBUN,
b'',b'Australia',BIP,YBWM,
b'',b'Australia',BWB,YBWX,
b'',b'Australia',BVZ,YBYS,
b'',b'Australia',BEO,YPEC,
b'Sydney',b'Australia',BWU,YSBK,
b'Burnie',b'Australia',BWT,YWYY,
b'Bear Creek',b'United States',BCC,,Z48
b'Baotou',b'China',BAV,ZBOW,
b'Beihai',b'China',BHY,ZGBH,
b'Bayankhongor',b'Mongolia',BYN,ZMBH,
b'Bengbu',b'China',BFU,ZSBB,
b'Bangda',b'China',BPX,ZUBD,
b'Bangui',b'Central African Republic',BGF,FEFF,
b'Battle Mountain',b'United States',BAM,KBAM,
b'Beersheva',b'Israel',BEV,LLBS,
b'Al-Bough',b'Yemen',BUK,,
b'Bagan',b'Burma',BPE,,
b'Baibara',b'Papua New Guinea',BAP,,
b'Bajone',b'Mozambique',BJN,,
b'Banz',b'Papua New Guinea',BNZ,,
b'Bareli',b'India',BEK,,
b'Beagle Bay',b'Australia',BEE,,
b'Beaver Inlet',b'United States',BVD,,
b'Beidah',b'Yemen',BYD,,
b'Bemidji',b'United States',BJI,,
b'Beppu',b'Japan',BPU,,
b'Bereina',b'Papua New Guinea',BEA,,
b'Berlin',b'Germany',BER,,
b'Biaru',b'Papua New Guinea',BRP,,
b'Biawonque',b'Gabon',BAW,,
b'Big Creek',b'United States',BIC,,
b'Biliau',b'Papua New Guinea',BIJ,,
b'Birni Nkoni',b'Niger',BKN,,
b'Blanding',b'United States',BDG,,
b'Blue Fox Bay',b'United States',BFB,,
"b'Blytheville, AR'",b'United States',BYH,,
b'Boana',b'Papua New Guinea',BNV,,
b'Boang',b'Papua New Guinea',BOV,,
b'Boku',b'Papua New Guinea',BOQ,,
b'Bolovip',b'Papua New Guinea',BVP,,
b'Bongo',b'Gabon',BGP,,
b'Bogra',"b""C\xc3\xb4te d'Ivoire""",BGG,,
b'Boridi',b'Papua New Guinea',BPB,,
